"Election","HINDI","Jurisdiction","AbsenteeApplications","BallotsSent","BallotsReturned","InPersonAbsentee"
"2021 Spring Primary","12020","TOWN OF UTICA - CRAWFORD COUNTY","14","0","0",""
"2021 Spring Primary","12022","TOWN OF WAUZEKA - CRAWFORD COUNTY","9","0","0",""
"2021 Spring Primary","12106","VILLAGE OF BELL CENTER - CRAWFORD COUNTY","3","0","0",""
"2021 Spring Primary","12121","VILLAGE OF EASTMAN - CRAWFORD COUNTY","6","0","0",""
"2021 Spring Primary","12126","VILLAGE OF FERRYVILLE - CRAWFORD COUNTY","7","0","0",""
"2021 Spring Primary","12131","VILLAGE OF GAYS MILLS - CRAWFORD COUNTY","9","0","0",""
"2021 Spring Primary","12146","VILLAGE OF LYNXVILLE - CRAWFORD COUNTY","2","0","0",""
"2021 Spring Primary","12181","VILLAGE OF SOLDIERS GROVE - CRAWFORD COUNTY","5","0","0",""
"2021 Spring Primary","12182","VILLAGE OF STEUBEN - CRAWFORD COUNTY","1","0","0",""
"2021 Spring Primary","12191","VILLAGE OF WAUZEKA - CRAWFORD COUNTY","6","0","0",""
"2021 Spring Primary","12271","CITY OF PRAIRIE DU CHIEN - CRAWFORD COUNTY","223","223","0","0"
"2021 Spring Primary","13002","TOWN OF ALBION - DANE COUNTY","71","0","0",""
"2021 Spring Primary","13004","TOWN OF BERRY - DANE COUNTY","41","41","0","0"
"2021 Spring Primary","13006","TOWN OF BLACK EARTH - DANE COUNTY","33","32","0","0"
"2021 Spring Primary","13008","TOWN OF BLOOMING GROVE - DANE COUNTY","68","67","0","0"
"2021 Spring Primary","13010","TOWN OF BLUE MOUNDS - DANE COUNTY","48","1","0","0"
"2021 Spring Primary","13012","TOWN OF BRISTOL - DANE COUNTY","188","181","0","0"
"2021 Spring Primary","13014","TOWN OF BURKE - DANE COUNTY","140","0","0",""
"2021 Spring Primary","13016","TOWN OF CHRISTIANA - DANE COUNTY","36","36","0","0"
"2021 Spring Primary","13018","TOWN OF COTTAGE GROVE - DANE COUNTY","204","204","0","0"
"2021 Spring Primary","13020","TOWN OF CROSS PLAINS - DANE COUNTY","76","75","0","0"
"2021 Spring Primary","13022","TOWN OF DANE - DANE COUNTY","44","44","0","0"
"2021 Spring Primary","13024","TOWN OF DEERFIELD - DANE COUNTY","62","0","0",""
"2021 Spring Primary","13026","TOWN OF DUNKIRK - DANE COUNTY","71","69","0","0"
"2021 Spring Primary","13028","TOWN OF DUNN - DANE COUNTY","263","261","0","0"
"2021 Spring Primary","13032","TOWN OF MADISON - DANE COUNTY","212","203","0","0"
"2021 Spring Primary","13034","TOWN OF MAZOMANIE - DANE COUNTY","24","24","0","0"
"2021 Spring Primary","13036","TOWN OF MEDINA - DANE COUNTY","58","51","0","0"
"2021 Spring Primary","13038","TOWN OF MIDDLETON - DANE COUNTY","403","391","0","0"
"2021 Spring Primary","13040","TOWN OF MONTROSE - DANE COUNTY","39","39","0","0"
"2021 Spring Primary","13042","TOWN OF OREGON - DANE COUNTY","190","189","0","0"
"2021 Spring Primary","13044","TOWN OF PERRY - DANE COUNTY","42","0","0",""
"2021 Spring Primary","13046","TOWN OF PLEASANT SPRINGS - DANE COUNTY","144","143","0","0"
"2021 Spring Primary","13048","TOWN OF PRIMROSE - DANE COUNTY","51","0","0",""
"2021 Spring Primary","13050","TOWN OF ROXBURY - DANE COUNTY","65","61","0","0"
"2021 Spring Primary","13052","TOWN OF RUTLAND - DANE COUNTY","90","90","0","0"
"2021 Spring Primary","13054","TOWN OF SPRINGDALE - DANE COUNTY","98","0","0",""
"2021 Spring Primary","13056","TOWN OF SPRINGFIELD - DANE COUNTY","89","88","0","0"
"2021 Spring Primary","13058","TOWN OF SUN PRAIRIE - DANE COUNTY","99","90","0","0"
"2021 Spring Primary","13060","TOWN OF VERMONT - DANE COUNTY","58","58","0","0"
"2021 Spring Primary","13062","TOWN OF VERONA - DANE COUNTY","142","140","0","0"
"2021 Spring Primary","13064","TOWN OF VIENNA - DANE COUNTY","46","45","0","0"
"2021 Spring Primary","13066","TOWN OF WESTPORT - DANE COUNTY","387","377","0","0"
"2021 Spring Primary","13070","TOWN OF YORK - DANE COUNTY","22","19","0","0"
"2021 Spring Primary","13106","VILLAGE OF BELLEVILLE - MULTIPLE COUNTIES","197","182","0","0"
"2021 Spring Primary","13107","VILLAGE OF BLACK EARTH - DANE COUNTY","66","0","0",""
"2021 Spring Primary","13108","VILLAGE OF BLUE MOUNDS - DANE COUNTY","44","42","0","0"
"2021 Spring Primary","13109","VILLAGE OF BROOKLYN - MULTIPLE COUNTIES","46","46","0","0"
"2021 Spring Primary","13111","VILLAGE OF CAMBRIDGE - MULTIPLE COUNTIES","134","134","0","0"
"2021 Spring Primary","13112","VILLAGE OF COTTAGE GROVE - DANE COUNTY","435","420","0","0"
"2021 Spring Primary","13113","VILLAGE OF CROSS PLAINS - DANE COUNTY","151","140","0","0"
"2021 Spring Primary","13116","VILLAGE OF DANE - DANE COUNTY","59","50","1","0"
"2021 Spring Primary","13117","VILLAGE OF DEERFIELD - DANE COUNTY","93","91","0","0"
"2021 Spring Primary","13118","VILLAGE OF DEFOREST - DANE COUNTY","466","464","0","0"
"2021 Spring Primary","13151","VILLAGE OF MAPLE BLUFF - DANE COUNTY","90","90","0","0"
"2021 Spring Primary","13152","VILLAGE OF MARSHALL - DANE COUNTY","174","169","0","0"
"2021 Spring Primary","13153","VILLAGE OF MAZOMANIE - DANE COUNTY","110","110","0","0"
"2021 Spring Primary","13154","VILLAGE OF MCFARLAND - DANE COUNTY","467","448","0","0"
"2021 Spring Primary","13157","VILLAGE OF MOUNT HOREB - DANE COUNTY","461","422","0","0"
"2021 Spring Primary","13165","VILLAGE OF OREGON - DANE COUNTY","734","652","0","0"
"2021 Spring Primary","13176","VILLAGE OF ROCKDALE - DANE COUNTY","9","9","0","0"
"2021 Spring Primary","13181","VILLAGE OF SHOREWOOD HILLS - DANE COUNTY","188","0","0",""
"2021 Spring Primary","13191","VILLAGE OF WAUNAKEE - DANE COUNTY","842","826","0","0"
"2021 Spring Primary","13196","VILLAGE OF WINDSOR - DANE COUNTY","447","444","0","0"
"2021 Spring Primary","13225","CITY OF FITCHBURG - DANE COUNTY","1758","1694","0","0"
"2021 Spring Primary","13251","CITY OF MADISON - DANE COUNTY","18719","17969","0","0"
"2021 Spring Primary","13255","CITY OF MIDDLETON - DANE COUNTY","959","824","0","0"
"2021 Spring Primary","13258","CITY OF MONONA - DANE COUNTY","764","758","0","0"
"2021 Spring Primary","13281","CITY OF STOUGHTON - DANE COUNTY","1042","1037","0","0"
"2021 Spring Primary","13282","CITY OF SUN PRAIRIE - DANE COUNTY","2089","2064","0","0"
"2021 Spring Primary","13286","CITY OF VERONA - DANE COUNTY","848","833","0","0"
"2021 Spring Primary","14002","TOWN OF ASHIPPUN - DODGE COUNTY","66","66","0","0"
"2021 Spring Primary","14004","TOWN OF BEAVER DAM - DODGE COUNTY","184","0","0",""
"2021 Spring Primary","14006","TOWN OF BURNETT - DODGE COUNTY","13","12","0","0"
"2021 Spring Primary","14008","TOWN OF CALAMUS - DODGE COUNTY","22","0","0",""
"2021 Spring Primary","14010","TOWN OF CHESTER - DODGE COUNTY","9","9","0","0"
"2021 Spring Primary","14012","TOWN OF CLYMAN - DODGE COUNTY","19","19","0","0"
"2021 Spring Primary","14014","TOWN OF ELBA - DODGE COUNTY","33","33","0","0"
"2021 Spring Primary","14016","TOWN OF EMMET - DODGE COUNTY","24","24","0","0"
"2021 Spring Primary","14018","TOWN OF FOX LAKE - DODGE COUNTY","45","45","0","0"
"2021 Spring Primary","14020","TOWN OF HERMAN - DODGE COUNTY","20","20","0","0"
"2021 Spring Primary","14022","TOWN OF HUBBARD - DODGE COUNTY","42","42","0","0"
"2021 Spring Primary","14024","TOWN OF HUSTISFORD - DODGE COUNTY","34","33","0","0"
"2021 Spring Primary","14026","TOWN OF LEBANON - DODGE COUNTY","38","38","0","0"
"2021 Spring Primary","14028","TOWN OF LEROY - DODGE COUNTY","26","0","0",""
"2021 Spring Primary","14030","TOWN OF LOMIRA - DODGE COUNTY","16","16","0","0"
"2021 Spring Primary","14032","TOWN OF LOWELL - DODGE COUNTY","40","0","0",""
"2021 Spring Primary","14034","TOWN OF OAK GROVE - DODGE COUNTY","29","29","0","0"
"2021 Spring Primary","14036","TOWN OF PORTLAND - DODGE COUNTY","14","14","0","0"
"2021 Spring Primary","14038","TOWN OF RUBICON - DODGE COUNTY","47","47","0","0"
"2021 Spring Primary","14040","TOWN OF SHIELDS - DODGE COUNTY","17","17","0","0"
"2021 Spring Primary","14042","TOWN OF THERESA - DODGE COUNTY","20","20","0","0"
"2021 Spring Primary","14044","TOWN OF TRENTON - DODGE COUNTY","22","22","0","0"
"2021 Spring Primary","14046","TOWN OF WESTFORD - DODGE COUNTY","48","48","0","0"
"2021 Spring Primary","14106","VILLAGE OF BROWNSVILLE - DODGE COUNTY","9","9","0","0"
"2021 Spring Primary","14111","VILLAGE OF CLYMAN - DODGE COUNTY","4","4","0","0"
"2021 Spring Primary","14136","VILLAGE OF HUSTISFORD - DODGE COUNTY","17","17","0","0"
"2021 Spring Primary","14141","VILLAGE OF IRON RIDGE - DODGE COUNTY","20","20","0","0"
"2021 Spring Primary","14143","VILLAGE OF KEKOSKEE - DODGE COUNTY","19","19","0","0"
"2021 Spring Primary","14146","VILLAGE OF LOMIRA - DODGE COUNTY","47","47","0","0"
"2021 Spring Primary","14147","VILLAGE OF LOWELL - DODGE COUNTY","2","0","0",""
"2021 Spring Primary","14161","VILLAGE OF NEOSHO - DODGE COUNTY","18","5","0","0"
"2021 Spring Primary","14176","VILLAGE OF RANDOLPH - MULTIPLE COUNTIES","48","0","0",""
"2021 Spring Primary","14177","VILLAGE OF REESEVILLE - DODGE COUNTY","13","12","0","0"
"2021 Spring Primary","14186","VILLAGE OF THERESA - DODGE COUNTY","61","0","0",""
"2021 Spring Primary","14206","CITY OF BEAVER DAM - DODGE COUNTY","752","745","0","0"
"2021 Spring Primary","14226","CITY OF FOX LAKE - DODGE COUNTY","58","57","0","0"
"2021 Spring Primary","14236","CITY OF HORICON - DODGE COUNTY","190","190","0","0"
"2021 Spring Primary","14241","CITY OF JUNEAU - DODGE COUNTY","53","52","0","0"
"2021 Spring Primary","14251","CITY OF MAYVILLE - DODGE COUNTY","216","216","0","0"
"2021 Spring Primary","14292","CITY OF WAUPUN - MULTIPLE COUNTIES","84","83","0","0"
"2021 Spring Primary","15002","TOWN OF BAILEYS HARBOR - DOOR COUNTY","67","0","0",""
"2021 Spring Primary","15004","TOWN OF BRUSSELS - DOOR COUNTY","17","0","0",""
"2021 Spring Primary","15006","TOWN OF CLAY BANKS - DOOR COUNTY","13","0","0",""
"2021 Spring Primary","15008","TOWN OF EGG HARBOR - DOOR COUNTY","46","0","0",""
"2021 Spring Primary","15010","TOWN OF FORESTVILLE - DOOR COUNTY","45","0","0",""
"2021 Spring Primary","15012","TOWN OF GARDNER - DOOR COUNTY","31","31","0","0"
"2021 Spring Primary","15014","TOWN OF GIBRALTAR - DOOR COUNTY","79","0","0",""
"2021 Spring Primary","15016","TOWN OF JACKSONPORT - DOOR COUNTY","41","40","0","0"
"2021 Spring Primary","15018","TOWN OF LIBERTY GROVE - DOOR COUNTY","109","0","0",""
"2021 Spring Primary","15020","TOWN OF NASEWAUPEE - DOOR COUNTY","60","57","0","0"
"2021 Spring Primary","15022","TOWN OF SEVASTOPOL - DOOR COUNTY","123","123","0","0"
"2021 Spring Primary","15024","TOWN OF STURGEON BAY - DOOR COUNTY","20","20","0","0"
"2021 Spring Primary","15026","TOWN OF UNION - DOOR COUNTY","25","19","0","0"
"2021 Spring Primary","15028","TOWN OF WASHINGTON - DOOR COUNTY","33","0","0",""
"2021 Spring Primary","15118","VILLAGE OF EGG HARBOR - DOOR COUNTY","11","0","0",""
"2021 Spring Primary","15121","VILLAGE OF EPHRAIM - DOOR COUNTY","12","0","0",""
"2021 Spring Primary","15127","VILLAGE OF FORESTVILLE - DOOR COUNTY","21","0","0",""
"2021 Spring Primary","15181","VILLAGE OF SISTER BAY - DOOR COUNTY","161","0","0",""
"2021 Spring Primary","15281","CITY OF STURGEON BAY - DOOR COUNTY","470","464","0","0"
"2021 Spring Primary","16002","TOWN OF AMNICON - DOUGLAS COUNTY","42","36","0","0"
"2021 Spring Primary","16004","TOWN OF BENNETT - DOUGLAS COUNTY","18","18","0","0"
"2021 Spring Primary","16006","TOWN OF BRULE - DOUGLAS COUNTY","34","34","0","0"
"2021 Spring Primary","16008","TOWN OF CLOVERLAND - DOUGLAS COUNTY","3","3","0","0"
"2021 Spring Primary","16010","TOWN OF DAIRYLAND - DOUGLAS COUNTY","3","3","0","0"
"2021 Spring Primary","16012","TOWN OF GORDON - DOUGLAS COUNTY","25","24","0","0"
"2021 Spring Primary","16014","TOWN OF HAWTHORNE - DOUGLAS COUNTY","36","35","0","0"
"2021 Spring Primary","16016","TOWN OF HIGHLAND - DOUGLAS COUNTY","8","8","0","0"
"2021 Spring Primary","16018","TOWN OF LAKESIDE - DOUGLAS COUNTY","11","11","0","0"
"2021 Spring Primary","16020","TOWN OF MAPLE - DOUGLAS COUNTY","21","21","0","0"
"2021 Spring Primary","16022","TOWN OF OAKLAND - DOUGLAS COUNTY","53","53","0","0"
"2021 Spring Primary","16024","TOWN OF PARKLAND - DOUGLAS COUNTY","19","19","0","0"
"2021 Spring Primary","16026","TOWN OF SOLON SPRINGS - DOUGLAS COUNTY","23","22","0","0"
"2021 Spring Primary","16028","TOWN OF SUMMIT - DOUGLAS COUNTY","11","11","0","0"
"2021 Spring Primary","16030","TOWN OF SUPERIOR - DOUGLAS COUNTY","73","71","0","0"
"2021 Spring Primary","16032","TOWN OF WASCOTT - DOUGLAS COUNTY","31","31","0","0"
"2021 Spring Primary","16146","VILLAGE OF LAKE NEBAGAMON - DOUGLAS COUNTY","66","66","0","0"
"2021 Spring Primary","16165","VILLAGE OF OLIVER - DOUGLAS COUNTY","20","20","0","0"
"2021 Spring Primary","16171","VILLAGE OF POPLAR - DOUGLAS COUNTY","5","4","0","0"
"2021 Spring Primary","16181","VILLAGE OF SOLON SPRINGS - DOUGLAS COUNTY","17","17","0","0"
"2021 Spring Primary","16182","VILLAGE OF SUPERIOR - DOUGLAS COUNTY","41","41","0","0"
"2021 Spring Primary","16281","CITY OF SUPERIOR - DOUGLAS COUNTY","1956","1943","0","0"
"2021 Spring Primary","17002","TOWN OF COLFAX - DUNN COUNTY","25","23","0","0"
"2021 Spring Primary","17004","TOWN OF DUNN - DUNN COUNTY","66","65","0","0"
"2021 Spring Primary","17006","TOWN OF EAU GALLE - DUNN COUNTY","15","0","0",""
"2021 Spring Primary","17008","TOWN OF ELK MOUND - DUNN COUNTY","37","0","0",""
"2021 Spring Primary","17010","TOWN OF GRANT - DUNN COUNTY","6","4","0","0"
"2021 Spring Primary","17012","TOWN OF HAY RIVER - DUNN COUNTY","23","23","0","0"
"2021 Spring Primary","17014","TOWN OF LUCAS - DUNN COUNTY","14","0","0",""
"2021 Spring Primary","17016","TOWN OF MENOMONIE - DUNN COUNTY","133","0","0",""
"2021 Spring Primary","17018","TOWN OF NEW HAVEN - DUNN COUNTY","10","10","0","0"
"2021 Spring Primary","17020","TOWN OF OTTER CREEK - DUNN COUNTY","8","8","0","0"
"2021 Spring Primary","17022","TOWN OF PERU - DUNN COUNTY","4","0","0",""
"2021 Spring Primary","17024","TOWN OF RED CEDAR - DUNN COUNTY","61","56","0","0"
"2021 Spring Primary","17026","TOWN OF ROCK CREEK - DUNN COUNTY","17","17","0","0"
"2021 Spring Primary","17028","TOWN OF SAND CREEK - DUNN COUNTY","14","0","0",""
"2021 Spring Primary","17030","TOWN OF SHERIDAN - DUNN COUNTY","5","0","0",""
"2021 Spring Primary","17032","TOWN OF SHERMAN - DUNN COUNTY","19","19","0","0"
"2021 Spring Primary","17034","TOWN OF SPRING BROOK - DUNN COUNTY","30","30","0","0"
"2021 Spring Primary","17036","TOWN OF STANTON - DUNN COUNTY","21","21","0","0"
"2021 Spring Primary","17038","TOWN OF TAINTER - DUNN COUNTY","88","86","0","0"
"2021 Spring Primary","17040","TOWN OF TIFFANY - DUNN COUNTY","6","6","0","0"
"2021 Spring Primary","17042","TOWN OF WESTON - DUNN COUNTY","6","0","0",""
"2021 Spring Primary","17044","TOWN OF WILSON - DUNN COUNTY","10","0","0",""
"2021 Spring Primary","17106","VILLAGE OF BOYCEVILLE - DUNN COUNTY","11","11","0","0"
"2021 Spring Primary","17111","VILLAGE OF COLFAX - DUNN COUNTY","40","39","0","0"
"2021 Spring Primary","17116","VILLAGE OF DOWNING - DUNN COUNTY","3","3","0","0"
"2021 Spring Primary","17121","VILLAGE OF ELK MOUND - DUNN COUNTY","26","26","0","0"
"2021 Spring Primary","17141","VILLAGE OF KNAPP - DUNN COUNTY","17","0","0",""
"2021 Spring Primary","17176","VILLAGE OF RIDGELAND - DUNN COUNTY","5","5","0","0"
"2021 Spring Primary","17191","VILLAGE OF WHEELER - DUNN COUNTY","6","5","0","0"
"2021 Spring Primary","17251","CITY OF MENOMONIE - DUNN COUNTY","686","670","0","0"
"2021 Spring Primary","18002","TOWN OF BRIDGE CREEK - EAU CLAIRE COUNTY","35","33","0","0"
"2021 Spring Primary","18004","TOWN OF BRUNSWICK - EAU CLAIRE COUNTY","46","44","0","0"
"2021 Spring Primary","18006","TOWN OF CLEAR CREEK - EAU CLAIRE COUNTY","26","25","0","0"
"2021 Spring Primary","18008","TOWN OF DRAMMEN - EAU CLAIRE COUNTY","20","20","0","0"
"2021 Spring Primary","18010","TOWN OF FAIRCHILD - EAU CLAIRE COUNTY","7","7","0","0"
"2021 Spring Primary","18012","TOWN OF LINCOLN - EAU CLAIRE COUNTY","23","23","0","0"
"2021 Spring Primary","18014","TOWN OF LUDINGTON - EAU CLAIRE COUNTY","12","12","0","0"
"2021 Spring Primary","18016","TOWN OF OTTER CREEK - EAU CLAIRE COUNTY","7","7","0","0"
"2021 Spring Primary","18018","TOWN OF PLEASANT VALLEY - EAU CLAIRE COUNTY","70","69","0","0"
"2021 Spring Primary","18020","TOWN OF SEYMOUR - EAU CLAIRE COUNTY","73","73","0","0"
"2021 Spring Primary","18022","TOWN OF UNION - EAU CLAIRE COUNTY","97","96","0","0"
"2021 Spring Primary","18024","TOWN OF WASHINGTON - EAU CLAIRE COUNTY","164","161","0","0"
"2021 Spring Primary","18026","TOWN OF WILSON - EAU CLAIRE COUNTY","4","4","0","0"
"2021 Spring Primary","18126","VILLAGE OF FAIRCHILD - EAU CLAIRE COUNTY","5","5","0","0"
"2021 Spring Primary","18127","VILLAGE OF FALL CREEK - EAU CLAIRE COUNTY","37","34","0","0"
"2021 Spring Primary","18201","CITY OF ALTOONA - EAU CLAIRE COUNTY","533","532","0","0"
"2021 Spring Primary","18202","CITY OF AUGUSTA - EAU CLAIRE COUNTY","38","38","0","0"
"2021 Spring Primary","18221","CITY OF EAU CLAIRE - MULTIPLE COUNTIES","2321","2307","0","0"
"2021 Spring Primary","19002","TOWN OF AURORA - FLORENCE COUNTY","24","0","0",""
"2021 Spring Primary","19004","TOWN OF COMMONWEALTH - FLORENCE COUNTY","6","6","0","0"
"2021 Spring Primary","19006","TOWN OF FENCE - FLORENCE COUNTY","1","0","0",""
"2021 Spring Primary","19008","TOWN OF FERN - FLORENCE COUNTY","17","0","0",""
"2021 Spring Primary","19010","TOWN OF FLORENCE - FLORENCE COUNTY","106","106","4","0"
"2021 Spring Primary","19012","TOWN OF HOMESTEAD - FLORENCE COUNTY","13","0","0",""
"2021 Spring Primary","19014","TOWN OF LONG LAKE - FLORENCE COUNTY","13","13","0","0"
"2021 Spring Primary","19016","TOWN OF TIPLER - FLORENCE COUNTY","5","0","0",""
"2021 Spring Primary","20002","TOWN OF ALTO - FOND DU LAC COUNTY","5","0","0",""
"2021 Spring Primary","20004","TOWN OF ASHFORD - FOND DU LAC COUNTY","54","31","0","0"
"2021 Spring Primary","20006","TOWN OF AUBURN - FOND DU LAC COUNTY","22","22","0","0"
"2021 Spring Primary","20008","TOWN OF BYRON - FOND DU LAC COUNTY","55","53","0","0"
"2021 Spring Primary","20010","TOWN OF CALUMET - FOND DU LAC COUNTY","38","0","0",""
"2021 Spring Primary","20012","TOWN OF EDEN - FOND DU LAC COUNTY","16","0","0",""
"2021 Spring Primary","20014","TOWN OF ELDORADO - FOND DU LAC COUNTY","52","48","0","0"
"2021 Spring Primary","20016","TOWN OF EMPIRE - FOND DU LAC COUNTY","127","0","0",""
"2021 Spring Primary","20018","TOWN OF FOND DU LAC - FOND DU LAC COUNTY","228","219","0","0"
"2021 Spring Primary","20020","TOWN OF FOREST - FOND DU LAC COUNTY","7","0","0",""
"2021 Spring Primary","20022","TOWN OF FRIENDSHIP - FOND DU LAC COUNTY","123","123","0","0"
"2021 Spring Primary","20024","TOWN OF LAMARTINE - FOND DU LAC COUNTY","29","0","0",""
"2021 Spring Primary","20026","TOWN OF MARSHFIELD - FOND DU LAC COUNTY","51","16","0","0"
"2021 Spring Primary","20028","TOWN OF METOMEN - FOND DU LAC COUNTY","19","12","0","0"
"2021 Spring Primary","20030","TOWN OF OAKFIELD - FOND DU LAC COUNTY","13","13","0","0"
"2021 Spring Primary","20032","TOWN OF OSCEOLA - FOND DU LAC COUNTY","47","0","0",""
"2021 Spring Primary","20034","TOWN OF RIPON - FOND DU LAC COUNTY","31","0","0",""
"2021 Spring Primary","20036","TOWN OF ROSENDALE - FOND DU LAC COUNTY","7","6","0","0"
"2021 Spring Primary","20038","TOWN OF SPRINGVALE - FOND DU LAC COUNTY","10","0","0",""
"2021 Spring Primary","20040","TOWN OF TAYCHEEDAH - FOND DU LAC COUNTY","177","92","3","0"
"2021 Spring Primary","20042","TOWN OF WAUPUN - FOND DU LAC COUNTY","21","13","0","0"
"2021 Spring Primary","20106","VILLAGE OF BRANDON - FOND DU LAC COUNTY","6","0","0",""
"2021 Spring Primary","20111","VILLAGE OF CAMPBELLSPORT - FOND DU LAC COUNTY","34","31","0","0"
"2021 Spring Primary","20121","VILLAGE OF EDEN - FOND DU LAC COUNTY","7","0","0",""
"2021 Spring Primary","20126","VILLAGE OF FAIRWATER - FOND DU LAC COUNTY","5","5","0","0"
"2021 Spring Primary","20151","VILLAGE OF MOUNT CALVARY - FOND DU LAC COUNTY","17","17","0","0"
"2021 Spring Primary","20161","VILLAGE OF NORTH FOND DU LAC - FOND DU LAC COUNTY","195","188","4","0"
"2021 Spring Primary","20165","VILLAGE OF OAKFIELD - FOND DU LAC COUNTY","26","23","0","0"
"2021 Spring Primary","20176","VILLAGE OF ROSENDALE - FOND DU LAC COUNTY","12","12","0","0"
"2021 Spring Primary","20181","VILLAGE OF ST. CLOUD - FOND DU LAC COUNTY","14","0","0",""
"2021 Spring Primary","20226","CITY OF FOND DU LAC - FOND DU LAC COUNTY","2050","1818","0","0"
"2021 Spring Primary","20276","CITY OF RIPON - FOND DU LAC COUNTY","270","268","3","0"
"2021 Spring Primary","21002","TOWN OF ALVIN - FOREST COUNTY","5","0","0",""
"2021 Spring Primary","21004","TOWN OF ARGONNE - FOREST COUNTY","21","0","0",""
"2021 Spring Primary","21006","TOWN OF ARMSTRONG CREEK - FOREST COUNTY","5","0","0",""
"2021 Spring Primary","21008","TOWN OF BLACKWELL - FOREST COUNTY","2","0","0",""
"2021 Spring Primary","21010","TOWN OF CASWELL - FOREST COUNTY","1","0","0",""
"2021 Spring Primary","21012","TOWN OF CRANDON - FOREST COUNTY","17","0","0",""
"2021 Spring Primary","21014","TOWN OF FREEDOM - FOREST COUNTY","9","0","0",""
"2021 Spring Primary","21016","TOWN OF HILES - FOREST COUNTY","33","33","0","0"
"2021 Spring Primary","21018","TOWN OF LAONA - FOREST COUNTY","49","48","0","0"
"2021 Spring Primary","21020","TOWN OF LINCOLN - FOREST COUNTY","37","0","0",""
"2021 Spring Primary","21022","TOWN OF NASHVILLE - FOREST COUNTY","25","25","0","0"
"2021 Spring Primary","21024","TOWN OF POPPLE RIVER - FOREST COUNTY","1","0","0",""
"2021 Spring Primary","21026","TOWN OF ROSS - FOREST COUNTY","1","0","0",""
"2021 Spring Primary","21028","TOWN OF WABENO - FOREST COUNTY","17","0","0",""
"2021 Spring Primary","21211","CITY OF CRANDON - FOREST COUNTY","66","66","0","0"
"2021 Spring Primary","22002","TOWN OF BEETOWN - GRANT COUNTY","8","8","0","0"
"2021 Spring Primary","22004","TOWN OF BLOOMINGTON - GRANT COUNTY","6","6","0","0"
"2021 Spring Primary","22006","TOWN OF BOSCOBEL - GRANT COUNTY","17","5","0","0"
"2021 Spring Primary","22008","TOWN OF CASSVILLE - GRANT COUNTY","2","0","0",""
"2021 Spring Primary","22010","TOWN OF CASTLE ROCK - GRANT COUNTY","5","0","0",""
"2021 Spring Primary","22012","TOWN OF CLIFTON - GRANT COUNTY","2","0","0",""
"2021 Spring Primary","22014","TOWN OF ELLENBORO - GRANT COUNTY","7","0","0",""
"2021 Spring Primary","22016","TOWN OF FENNIMORE - GRANT COUNTY","7","0","0",""
"2021 Spring Primary","22018","TOWN OF GLEN HAVEN - GRANT COUNTY","1","0","0",""
"2021 Spring Primary","22020","TOWN OF HARRISON - GRANT COUNTY","15","0","0",""
"2021 Spring Primary","22022","TOWN OF HAZEL GREEN - GRANT COUNTY","172","6","0","0"
"2021 Spring Primary","22024","TOWN OF HICKORY GROVE - GRANT COUNTY","5","0","0",""
"2021 Spring Primary","22026","TOWN OF JAMESTOWN - GRANT COUNTY","45","0","0",""
"2021 Spring Primary","22028","TOWN OF LIBERTY - GRANT COUNTY","4","0","0",""
"2021 Spring Primary","22030","TOWN OF LIMA - GRANT COUNTY","28","0","0",""
"2021 Spring Primary","22032","TOWN OF LITTLE GRANT - GRANT COUNTY","4","0","0",""
"2021 Spring Primary","22034","TOWN OF MARION - GRANT COUNTY","5","0","0",""
"2021 Spring Primary","22036","TOWN OF MILLVILLE - GRANT COUNTY","3","0","0",""
"2021 Spring Primary","22038","TOWN OF MOUNT HOPE - GRANT COUNTY","1","0","0",""
"2021 Spring Primary","22040","TOWN OF MOUNT IDA - GRANT COUNTY","7","0","0",""
"2021 Spring Primary","22042","TOWN OF MUSCODA - GRANT COUNTY","10","0","0",""
"2021 Spring Primary","22044","TOWN OF NORTH LANCASTER - GRANT COUNTY","13","10","0","0"
"2021 Spring Primary","22046","TOWN OF PARIS - GRANT COUNTY","8","0","0",""
"2021 Spring Primary","22050","TOWN OF PLATTEVILLE - GRANT COUNTY","60","0","0",""
"2021 Spring Primary","22052","TOWN OF POTOSI - GRANT COUNTY","8","0","0",""
"2021 Spring Primary","22054","TOWN OF SMELSER - GRANT COUNTY","34","34","0","0"
"2021 Spring Primary","22056","TOWN OF SOUTH LANCASTER - GRANT COUNTY","28","9","0","0"
"2021 Spring Primary","22058","TOWN OF WATERLOO - GRANT COUNTY","4","0","0",""
"2021 Spring Primary","22060","TOWN OF WATTERSTOWN - GRANT COUNTY","3","2","0","0"
"2021 Spring Primary","22062","TOWN OF WINGVILLE - GRANT COUNTY","7","0","0",""
"2021 Spring Primary","22064","TOWN OF WOODMAN - GRANT COUNTY","3","0","0",""
"2021 Spring Primary","22066","TOWN OF WYALUSING - GRANT COUNTY","4","2","0","0"
"2021 Spring Primary","22106","VILLAGE OF BAGLEY - GRANT COUNTY","12","0","0",""
"2021 Spring Primary","22107","VILLAGE OF BLOOMINGTON - GRANT COUNTY","11","0","0",""
"2021 Spring Primary","22108","VILLAGE OF BLUE RIVER - GRANT COUNTY","7","0","0",""
"2021 Spring Primary","22111","VILLAGE OF CASSVILLE - GRANT COUNTY","11","0","0",""
